sentence	sentence_id	locale	reason
Por favor, encontre-me o trailer Irish Pictorial Weekly.	079fa3f9250b454898417534c54e19994810baea0e36bda208314186e9bded14	pt	different-language
Por favor, encontre-me o trailer Irish Pictorial Weekly.	079fa3f9250b454898417534c54e19994810baea0e36bda208314186e9bded14	pt	difficult-pronounce
Por favor, encontre-me o trailer Irish Pictorial Weekly.	079fa3f9250b454898417534c54e19994810baea0e36bda208314186e9bded14	pt	grammar-or-spelling
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	grammar-or-spelling
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	different-language
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	difficult-pronounce
Essa era uma garotinha chamada Mary Hatch.	80d8e9d8b9d887fcbdb6a2e0a1b485dde8f7f5a93becccf9b0b42428ef7ed647	pt	different-language
Essa era uma garotinha chamada Mary Hatch.	80d8e9d8b9d887fcbdb6a2e0a1b485dde8f7f5a93becccf9b0b42428ef7ed647	pt	difficult-pronounce
Essa era uma garotinha chamada Mary Hatch.	80d8e9d8b9d887fcbdb6a2e0a1b485dde8f7f5a93becccf9b0b42428ef7ed647	pt	grammar-or-spelling
Sacramento, em Calafornia, provavelmente terá conexão de alta velocidade em breve.	294f348078f15f2d34cfece45df2a5a2f30c991ac6c91e23219296d205e54a96	pt	grammar-or-spelling
Um, grupo turistas, levando um passeio, ligado, um, carruagem puxada a cavalo	7d27e7c912da08ca414cdb85a3980f95351463e82d88906238d36d314a5e1d26	pt	grammar-or-spelling
Nós viemos de Beuda.	74ca67a73dcea25ac275b85b94c71947513cf79748bd1b3977a3799497392969	pt	grammar-or-spelling
Nós viemos de Beuda.	74ca67a73dcea25ac275b85b94c71947513cf79748bd1b3977a3799497392969	pt	different-language
Seu adversário tinha três respawns restantes.	7d473eacba1fa3396f143cdb37dbc376e98ee96f31f06530cb30279ff331f95c	pt	grammar-or-spelling
Seu adversário tinha três respawns restantes.	7d473eacba1fa3396f143cdb37dbc376e98ee96f31f06530cb30279ff331f95c	pt	different-language
Seu adversário tinha três respawns restantes.	7d473eacba1fa3396f143cdb37dbc376e98ee96f31f06530cb30279ff331f95c	pt	difficult-pronounce
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	grammar-or-spelling
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	different-language
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	difficult-pronounce
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	grammar-or-spelling
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	different-language
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	difficult-pronounce
Tocar Enquanto esperávamos por Sippie Wallace no Vimeo	656f1393d6052683b9cc50e7dc1ea5bd2d2d81ef0a05fa6ecd709ba0457fe496	pt	grammar-or-spelling
Tocar Enquanto esperávamos por Sippie Wallace no Vimeo	656f1393d6052683b9cc50e7dc1ea5bd2d2d81ef0a05fa6ecd709ba0457fe496	pt	different-language
Tocar Enquanto esperávamos por Sippie Wallace no Vimeo	656f1393d6052683b9cc50e7dc1ea5bd2d2d81ef0a05fa6ecd709ba0457fe496	pt	difficult-pronounce
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	grammar-or-spelling
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	different-language
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	difficult-pronounce
Satya Nadella é o presidente da Microsoft.	86fd50f46859c628a45060d36fdca511e19dd2abb847e2e2b7e571797dc3b99e	pt	different-language
Satya Nadella é o presidente da Microsoft.	86fd50f46859c628a45060d36fdca511e19dd2abb847e2e2b7e571797dc3b99e	pt	grammar-or-spelling
Satya Nadella é o presidente da Microsoft.	86fd50f46859c628a45060d36fdca511e19dd2abb847e2e2b7e571797dc3b99e	pt	difficult-pronounce
Quando Alvin era um menino, adorava assistir Bud Spencer e Terence Hill.	456a8f384f9523475b6b71439b08908bf135131a3a120f56ef5b6f9d3f6085b3	pt	grammar-or-spelling
Quando Alvin era um menino, adorava assistir Bud Spencer e Terence Hill.	456a8f384f9523475b6b71439b08908bf135131a3a120f56ef5b6f9d3f6085b3	pt	different-language
Quando Alvin era um menino, adorava assistir Bud Spencer e Terence Hill.	456a8f384f9523475b6b71439b08908bf135131a3a120f56ef5b6f9d3f6085b3	pt	difficult-pronounce
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	grammar-or-spelling
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	different-language
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	difficult-pronounce
adicionar Chris de Burgh na minha playlist melancholia	872d5ca3b44e0bbc37ab3f8f270ec4c60da060007430218cd59cfc20b322e2a7	pt	grammar-or-spelling
adicionar Chris de Burgh na minha playlist melancholia	872d5ca3b44e0bbc37ab3f8f270ec4c60da060007430218cd59cfc20b322e2a7	pt	different-language
adicionar Chris de Burgh na minha playlist melancholia	872d5ca3b44e0bbc37ab3f8f270ec4c60da060007430218cd59cfc20b322e2a7	pt	difficult-pronounce
Heehaw e Feliz Natal.	881fa9e0e306205e441f8013a7495aa449c01ea25ebeb6e29a2a44c0de393f25	pt	grammar-or-spelling
Heehaw e Feliz Natal.	881fa9e0e306205e441f8013a7495aa449c01ea25ebeb6e29a2a44c0de393f25	pt	different-language
Heehaw e Feliz Natal.	881fa9e0e306205e441f8013a7495aa449c01ea25ebeb6e29a2a44c0de393f25	pt	difficult-pronounce
Eu quero ouvir o álbum Picchio Dal Pozzo de Con Hunley	a2d0641c853f6ef5d24fba1ff746a8aec8976d866c27a6cd564e402886df3f57	pt	grammar-or-spelling
Eu quero ouvir o álbum Picchio Dal Pozzo de Con Hunley	a2d0641c853f6ef5d24fba1ff746a8aec8976d866c27a6cd564e402886df3f57	pt	difficult-pronounce
Eu quero ouvir o álbum Picchio Dal Pozzo de Con Hunley	a2d0641c853f6ef5d24fba1ff746a8aec8976d866c27a6cd564e402886df3f57	pt	different-language
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	grammar-or-spelling
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	different-language
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	difficult-pronounce
Um, grupo turistas, levando um passeio, ligado, um, carruagem puxada a cavalo	7d27e7c912da08ca414cdb85a3980f95351463e82d88906238d36d314a5e1d26	pt	grammar-or-spelling
Heehaw e Feliz Natal.	881fa9e0e306205e441f8013a7495aa449c01ea25ebeb6e29a2a44c0de393f25	pt	grammar-or-spelling
Heehaw e Feliz Natal.	881fa9e0e306205e441f8013a7495aa449c01ea25ebeb6e29a2a44c0de393f25	pt	different-language
Heehaw e Feliz Natal.	881fa9e0e306205e441f8013a7495aa449c01ea25ebeb6e29a2a44c0de393f25	pt	difficult-pronounce
Eu quero ouvir o álbum Picchio Dal Pozzo de Con Hunley	a2d0641c853f6ef5d24fba1ff746a8aec8976d866c27a6cd564e402886df3f57	pt	different-language
Eu quero ouvir o álbum Picchio Dal Pozzo de Con Hunley	a2d0641c853f6ef5d24fba1ff746a8aec8976d866c27a6cd564e402886df3f57	pt	grammar-or-spelling
Eu quero ouvir o álbum Picchio Dal Pozzo de Con Hunley	a2d0641c853f6ef5d24fba1ff746a8aec8976d866c27a6cd564e402886df3f57	pt	difficult-pronounce
minhas ferias foram ótimas penas que você não foi	e4e5bd488520c31c1d0b8e80ecd96ec233dbfede2183e38da219aab7d3d44063	pt	grammar-or-spelling
Encontre os horários dos filmes no Bow Tie Cinemas.	6754e71c88d7a0e777aa8c9d0481b0902d9641c8d6ec16c188ca31e43331be97	pt	grammar-or-spelling
Encontre os horários dos filmes no Bow Tie Cinemas.	6754e71c88d7a0e777aa8c9d0481b0902d9641c8d6ec16c188ca31e43331be97	pt	different-language
Encontre os horários dos filmes no Bow Tie Cinemas.	6754e71c88d7a0e777aa8c9d0481b0902d9641c8d6ec16c188ca31e43331be97	pt	difficult-pronounce
Posso ouvir o mais novo canto de Jeremy Taggart no Deezer?	0da16ec0ea2946277a4eccc5dc29313b1d3d665a68cf1569594001a165b831c1	pt	grammar-or-spelling
Posso ouvir o mais novo canto de Jeremy Taggart no Deezer?	0da16ec0ea2946277a4eccc5dc29313b1d3d665a68cf1569594001a165b831c1	pt	difficult-pronounce
Posso ouvir o mais novo canto de Jeremy Taggart no Deezer?	0da16ec0ea2946277a4eccc5dc29313b1d3d665a68cf1569594001a165b831c1	pt	different-language
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	grammar-or-spelling
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	different-language
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	difficult-pronounce
Há cinco meninos girando em um merrygoround.	8b8e28940933cdc6c1163840964e228d1ef255047f62fe1678acac498d3dbeee	pt	grammar-or-spelling
Há cinco meninos girando em um merrygoround.	8b8e28940933cdc6c1163840964e228d1ef255047f62fe1678acac498d3dbeee	pt	different-language
Há cinco meninos girando em um merrygoround.	8b8e28940933cdc6c1163840964e228d1ef255047f62fe1678acac498d3dbeee	pt	difficult-pronounce
minhas ferias foram ótimas penas que você não foi	e4e5bd488520c31c1d0b8e80ecd96ec233dbfede2183e38da219aab7d3d44063	pt	grammar-or-spelling
minhas ferias foram ótimas penas que você não foi	e4e5bd488520c31c1d0b8e80ecd96ec233dbfede2183e38da219aab7d3d44063	pt	different-language
minhas ferias foram ótimas penas que você não foi	e4e5bd488520c31c1d0b8e80ecd96ec233dbfede2183e38da219aab7d3d44063	pt	difficult-pronounce
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	grammar-or-spelling
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	different-language
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	difficult-pronounce
O que fazer em Holly Recreation Area às oito	8aa6d14aff675ccfc7c6c54d3a71d283de67e342d837efa56fa47ff2aea4bbbc	pt	grammar-or-spelling
O que fazer em Holly Recreation Area às oito	8aa6d14aff675ccfc7c6c54d3a71d283de67e342d837efa56fa47ff2aea4bbbc	pt	different-language
O que fazer em Holly Recreation Area às oito	8aa6d14aff675ccfc7c6c54d3a71d283de67e342d837efa56fa47ff2aea4bbbc	pt	difficult-pronounce
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	grammar-or-spelling
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	different-language
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	difficult-pronounce
Uma seção da estrada de Zhongzheng, distrito de Danshui, cidade nova de Taipei	0994224651f45bc44e31444eb41672b115b2ce1c37d08ac94ee66a9295a8bdab	pt	grammar-or-spelling
Uma seção da estrada de Zhongzheng, distrito de Danshui, cidade nova de Taipei	0994224651f45bc44e31444eb41672b115b2ce1c37d08ac94ee66a9295a8bdab	pt	different-language
Uma seção da estrada de Zhongzheng, distrito de Danshui, cidade nova de Taipei	0994224651f45bc44e31444eb41672b115b2ce1c37d08ac94ee66a9295a8bdab	pt	difficult-pronounce
por favor adicione george nooks à minha lista de reprodução electronow	873ab99960ddbb1d1a8425fcb68d39a0f3d83da2ef70188a2545caf751c76eb6	pt	grammar-or-spelling
por favor adicione george nooks à minha lista de reprodução electronow	873ab99960ddbb1d1a8425fcb68d39a0f3d83da2ef70188a2545caf751c76eb6	pt	difficult-pronounce
por favor adicione george nooks à minha lista de reprodução electronow	873ab99960ddbb1d1a8425fcb68d39a0f3d83da2ef70188a2545caf751c76eb6	pt	different-language
Você sabe todos os presidentes to Estados Unidos?	1a938ffa3eded2764fa1653497c7ba2da35d1923273972f492d3b9a39badf7c0	pt	grammar-or-spelling
Até mesmo Wenchuang tem que colocar novos elementos.	8049c7cea2bc3fe25dfdfb7982aacae6b5eeaee9d7252087e39b9be3d7c0a886	pt	grammar-or-spelling
Até mesmo Wenchuang tem que colocar novos elementos.	8049c7cea2bc3fe25dfdfb7982aacae6b5eeaee9d7252087e39b9be3d7c0a886	pt	different-language
Até mesmo Wenchuang tem que colocar novos elementos.	8049c7cea2bc3fe25dfdfb7982aacae6b5eeaee9d7252087e39b9be3d7c0a886	pt	difficult-pronounce
Adicionar esta música tomoyasu hotei à minha playlist de concentração	32b1da0825adc54295bd27263272115dc27fd93bcf5c991be99510e29b449ba5	pt	grammar-or-spelling
Adicionar esta música tomoyasu hotei à minha playlist de concentração	32b1da0825adc54295bd27263272115dc27fd93bcf5c991be99510e29b449ba5	pt	different-language
Adicionar esta música tomoyasu hotei à minha playlist de concentração	32b1da0825adc54295bd27263272115dc27fd93bcf5c991be99510e29b449ba5	pt	difficult-pronounce
Toby disse, ele vai processar sua ex-esposa.	2aedbff7a97baf91c821707d92e06195350fefb7f4f9eb15062dd39d2d309865	pt	grammar-or-spelling
Toby disse, ele vai processar sua ex-esposa.	2aedbff7a97baf91c821707d92e06195350fefb7f4f9eb15062dd39d2d309865	pt	different-language
Toby disse, ele vai processar sua ex-esposa.	2aedbff7a97baf91c821707d92e06195350fefb7f4f9eb15062dd39d2d309865	pt	difficult-pronounce
adicionar Chris de Burgh na minha playlist melancholia	872d5ca3b44e0bbc37ab3f8f270ec4c60da060007430218cd59cfc20b322e2a7	pt	different-language
adicionar Chris de Burgh na minha playlist melancholia	872d5ca3b44e0bbc37ab3f8f270ec4c60da060007430218cd59cfc20b322e2a7	pt	grammar-or-spelling
adicionar Chris de Burgh na minha playlist melancholia	872d5ca3b44e0bbc37ab3f8f270ec4c60da060007430218cd59cfc20b322e2a7	pt	difficult-pronounce
A viajem será longa	84a7ab22ffff228e07b8a34b5919c80ece7c26e1414e7feb90bb745af8055379	pt	grammar-or-spelling
Toby disse, ele vai processar sua ex-esposa.	2aedbff7a97baf91c821707d92e06195350fefb7f4f9eb15062dd39d2d309865	pt	grammar-or-spelling
Toby disse, ele vai processar sua ex-esposa.	2aedbff7a97baf91c821707d92e06195350fefb7f4f9eb15062dd39d2d309865	pt	difficult-pronounce
Toby disse, ele vai processar sua ex-esposa.	2aedbff7a97baf91c821707d92e06195350fefb7f4f9eb15062dd39d2d309865	pt	different-language
Até mesmo Wenchuang tem que colocar novos elementos.	8049c7cea2bc3fe25dfdfb7982aacae6b5eeaee9d7252087e39b9be3d7c0a886	pt	grammar-or-spelling
Até mesmo Wenchuang tem que colocar novos elementos.	8049c7cea2bc3fe25dfdfb7982aacae6b5eeaee9d7252087e39b9be3d7c0a886	pt	different-language
Até mesmo Wenchuang tem que colocar novos elementos.	8049c7cea2bc3fe25dfdfb7982aacae6b5eeaee9d7252087e39b9be3d7c0a886	pt	difficult-pronounce
Um, grupo turistas, levando um passeio, ligado, um, carruagem puxada a cavalo	7d27e7c912da08ca414cdb85a3980f95351463e82d88906238d36d314a5e1d26	pt	grammar-or-spelling
Clementine é muito avistada.	76c4c29bcf89824f62a541233bc0b5ab242a5168b0b975d26bf8712d842c01f3	pt	offensive-language
Valide esta sentença ou teu pé irá feder durante toda a quaresma	8f8ce3dbd733fd698f1b6f9051b786b6a434adf3f760d9f2e9a1de968f1bb978	pt	offensive-language
Você sabe todos os presidentes to Estados Unidos?	1a938ffa3eded2764fa1653497c7ba2da35d1923273972f492d3b9a39badf7c0	pt	grammar-or-spelling
minhas ferias foram ótimas penas que você não foi	e4e5bd488520c31c1d0b8e80ecd96ec233dbfede2183e38da219aab7d3d44063	pt	grammar-or-spelling
minhas ferias foram ótimas penas que você não foi	e4e5bd488520c31c1d0b8e80ecd96ec233dbfede2183e38da219aab7d3d44063	pt	difficult-pronounce
Um ultimato de Edward e desta final!	8dfc397cc37561ecba46c0a5f1421119d9199b311bd8a87961846d41c8aa1a8c	pt	grammar-or-spelling
Um ultimato de Edward e desta final!	8dfc397cc37561ecba46c0a5f1421119d9199b311bd8a87961846d41c8aa1a8c	pt	different-language
Um ultimato de Edward e desta final!	8dfc397cc37561ecba46c0a5f1421119d9199b311bd8a87961846d41c8aa1a8c	pt	difficult-pronounce
O grande concurso de Charleston.	8ea33aab4658cd8b255bd2841cff0a4d000e0291420f57efbb1aeaaa22a8c867	pt	grammar-or-spelling
O grande concurso de Charleston.	8ea33aab4658cd8b255bd2841cff0a4d000e0291420f57efbb1aeaaa22a8c867	pt	different-language
O grande concurso de Charleston.	8ea33aab4658cd8b255bd2841cff0a4d000e0291420f57efbb1aeaaa22a8c867	pt	difficult-pronounce
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	grammar-or-spelling
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	difficult-pronounce
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	different-language
Satya Nadella é o presidente da Microsoft.	86fd50f46859c628a45060d36fdca511e19dd2abb847e2e2b7e571797dc3b99e	pt	grammar-or-spelling
Satya Nadella é o presidente da Microsoft.	86fd50f46859c628a45060d36fdca511e19dd2abb847e2e2b7e571797dc3b99e	pt	different-language
Satya Nadella é o presidente da Microsoft.	86fd50f46859c628a45060d36fdca511e19dd2abb847e2e2b7e571797dc3b99e	pt	difficult-pronounce
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	grammar-or-spelling
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	different-language
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	difficult-pronounce
Há cinco meninos girando em um merrygoround.	8b8e28940933cdc6c1163840964e228d1ef255047f62fe1678acac498d3dbeee	pt	grammar-or-spelling
Há cinco meninos girando em um merrygoround.	8b8e28940933cdc6c1163840964e228d1ef255047f62fe1678acac498d3dbeee	pt	difficult-pronounce
Há cinco meninos girando em um merrygoround.	8b8e28940933cdc6c1163840964e228d1ef255047f62fe1678acac498d3dbeee	pt	different-language
O grande concurso de Charleston.	8ea33aab4658cd8b255bd2841cff0a4d000e0291420f57efbb1aeaaa22a8c867	pt	grammar-or-spelling
O grande concurso de Charleston.	8ea33aab4658cd8b255bd2841cff0a4d000e0291420f57efbb1aeaaa22a8c867	pt	different-language
O grande concurso de Charleston.	8ea33aab4658cd8b255bd2841cff0a4d000e0291420f57efbb1aeaaa22a8c867	pt	difficult-pronounce
Ogilvy assistiu até um e depois desistiu.	41627dc15a53e71ffc8caf345efdf45dfe3f2b168f53f279c35062937ce5f13c	pt	grammar-or-spelling
Ogilvy assistiu até um e depois desistiu.	41627dc15a53e71ffc8caf345efdf45dfe3f2b168f53f279c35062937ce5f13c	pt	different-language
Ogilvy assistiu até um e depois desistiu.	41627dc15a53e71ffc8caf345efdf45dfe3f2b168f53f279c35062937ce5f13c	pt	difficult-pronounce
Miszar estava dormindo mal.	7c1ac2fc6375ba6dca03d4e5e0df94333340e31990d09c0dec4dc213fe1d4ca1	pt	grammar-or-spelling
Miszar estava dormindo mal.	7c1ac2fc6375ba6dca03d4e5e0df94333340e31990d09c0dec4dc213fe1d4ca1	pt	different-language
Miszar estava dormindo mal.	7c1ac2fc6375ba6dca03d4e5e0df94333340e31990d09c0dec4dc213fe1d4ca1	pt	difficult-pronounce
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	grammar-or-spelling
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	different-language
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	difficult-pronounce
